captured_at,account,host,rth,symbol,underlying,expiry,tenor,strike,type,spot,bid,ask,bid_sz,ask_sz,mid,spread,spread_pct,moneyness,quote_t
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260911P00505000,META,2026-09-11,9dte,505.0,put,594.085,0.12,0.2,92.0,370.0,0.16,0.08,0.5,0.85,2026-09-02T19:50:07.704087775Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT260911C00507500,MSFT,2026-09-11,9dte,507.5,call,496.89,3.18,3.63,340.0,368.0,3.405,0.45,0.132159,1.0214,2026-09-02T19:50:07.594209001Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911P00277500,AAPL,2026-09-11,9dte,277.5,put,325.18,0.04,0.15,193.0,247.0,0.095,0.11,1.157895,0.8534,2026-09-02T19:50:07.734030136Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT260911P00420000,MSFT,2026-09-11,9dte,420.0,put,496.89,0.05,0.09,70.0,67.0,0.07,0.04,0.571429,0.8453,2026-09-02T19:50:06.434862412Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911P00282500,AAPL,2026-09-11,9dte,282.5,put,325.18,0.06,0.12,182.0,149.0,0.09,0.06,0.666667,0.8687,2026-09-02T19:50:07.417209025Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911C00342500,AAPL,2026-09-11,9dte,342.5,call,325.18,0.73,0.83,190.0,110.0,0.78,0.1,0.128205,1.0533,2026-09-02T19:50:08.670082729Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911P00325000,AAPL,2026-09-11,9dte,325.0,put,325.18,5.07,5.34,199.0,1.0,5.205,0.27,0.051873,0.9994,2026-09-02T19:50:07.668498281Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260911P00550000,META,2026-09-11,9dte,550.0,put,594.085,1.12,1.37,337.0,143.0,1.245,0.25,0.200803,0.9258,2026-09-02T19:50:07.203846874Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911P00315000,AAPL,2026-09-11,9dte,315.0,put,325.18,1.85,1.92,204.0,86.0,1.885,0.07,0.037135,0.9687,2026-09-02T19:50:07.920764314Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT260911P00430000,MSFT,2026-09-11,9dte,430.0,put,496.89,0.09,0.11,25.0,37.0,0.1,0.02,0.2,0.8654,2026-09-02T19:50:07.11066647Z
2026-09-02T19:50:08.552459+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260911P00567500,META,2026-09-11,9dte,567.5,put,594.085,3.39,3.7,168.0,220.0,3.545,0.31,0.087447,0.9553,2026-09-02T19:50:08.701908247Z
