captured_at,account,host,rth,symbol,underlying,expiry,tenor,strike,type,spot,bid,ask,bid_sz,ask_sz,mid,spread,spread_pct,moneyness,quote_t
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT260911P00445000,MSFT,2026-09-11,9dte,445.0,put,510.25,0.1,0.15,7.0,7.0,0.125,0.05,0.4,0.8721,2026-08-31T19:50:00.827620539Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911P00292500,AAPL,2026-09-11,9dte,292.5,put,316.72,0.13,0.43,48.0,136.0,0.28,0.3,1.071429,0.9235,2026-08-31T19:50:02.536194094Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911P00307500,AAPL,2026-09-11,9dte,307.5,put,316.72,1.37,2.33,64.0,63.0,1.85,0.96,0.518919,0.9709,2026-08-31T19:50:02.94425077Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911C00322500,AAPL,2026-09-11,9dte,322.5,call,316.72,3.27,3.75,113.0,40.0,3.51,0.48,0.136752,1.0182,2026-08-31T19:50:03.487642853Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911P00260000,AAPL,2026-09-11,9dte,260.0,put,316.72,0.03,0.07,55.0,37.0,0.05,0.04,0.8,0.8209,2026-08-31T19:50:03.915313312Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT260911P00420000,MSFT,2026-09-11,9dte,420.0,put,510.25,0.01,0.26,2.0,8.0,0.135,0.25,1.851852,0.8231,2026-08-31T19:50:00.795059437Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA260911C00230000,NVDA,2026-09-11,9dte,230.0,call,219.51,1.34,1.43,102.0,32.0,1.385,0.09,0.064982,1.0478,2026-08-31T19:50:02.258517649Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911C00317500,AAPL,2026-09-11,9dte,317.5,call,316.72,5.65,5.98,1.0,22.0,5.815,0.33,0.05675,1.0025,2026-08-31T19:50:02.163303954Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911P00317500,AAPL,2026-09-11,9dte,317.5,put,316.72,4.89,7.72,78.0,58.0,6.305,2.83,0.44885,1.0025,2026-08-31T19:50:02.307903783Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260911P00540000,META,2026-09-11,9dte,540.0,put,573.98,2.28,2.66,1.0,22.0,2.47,0.38,0.153846,0.9408,2026-08-31T19:50:01.006334244Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911P00312500,AAPL,2026-09-11,9dte,312.5,put,316.72,3.04,3.88,18.0,48.0,3.46,0.84,0.242775,0.9867,2026-08-31T19:50:02.656695219Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT260911P00472500,MSFT,2026-09-11,9dte,472.5,put,510.25,0.45,0.57,9.0,3.0,0.51,0.12,0.235294,0.926,2026-08-31T19:50:00.874012331Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911C00332500,AAPL,2026-09-11,9dte,332.5,call,316.72,1.03,1.22,85.0,92.0,1.125,0.19,0.168889,1.0498,2026-08-31T19:50:02.514426936Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260911P00575000,META,2026-09-11,9dte,575.0,put,573.98,12.58,13.49,1.0,23.0,13.035,0.91,0.069812,1.0018,2026-08-31T19:50:01.004364547Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT260911P00455000,MSFT,2026-09-11,9dte,455.0,put,510.25,0.16,0.17,2.0,2.0,0.165,0.01,0.060606,0.8917,2026-08-31T19:50:00.56788361Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,NVDA260911C00225000,NVDA,2026-09-11,9dte,225.0,call,219.51,2.63,2.75,112.0,76.0,2.69,0.12,0.04461,1.025,2026-08-31T19:50:03.883241284Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT260911P00480000,MSFT,2026-09-11,9dte,480.0,put,510.25,0.85,0.98,15.0,1.0,0.915,0.13,0.142077,0.9407,2026-08-31T19:50:01.11884046Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260911P00565000,META,2026-09-11,9dte,565.0,put,573.98,7.87,9.3,12.0,31.0,8.585,1.43,0.16657,0.9844,2026-08-31T19:50:01.412530836Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT260911C00535000,MSFT,2026-09-11,9dte,535.0,call,510.25,1.1,1.56,2.0,1.0,1.33,0.46,0.345865,1.0485,2026-08-31T19:50:00.891975145Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260911P00557500,META,2026-09-11,9dte,557.5,put,573.98,5.52,6.39,47.0,19.0,5.955,0.87,0.146096,0.9713,2026-08-31T19:50:01.187999593Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT260911P00495000,MSFT,2026-09-11,9dte,495.0,put,510.25,2.57,3.08,9.0,9.0,2.825,0.51,0.180531,0.9701,2026-08-31T19:50:00.508102583Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911P00302500,AAPL,2026-09-11,9dte,302.5,put,316.72,0.89,1.13,32.0,80.0,1.01,0.24,0.237624,0.9551,2026-08-31T19:50:02.115041319Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260911P00547500,META,2026-09-11,9dte,547.5,put,573.98,3.06,4.11,5.0,44.0,3.585,1.05,0.292887,0.9539,2026-08-31T19:50:01.214542098Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260911P00522500,META,2026-09-11,9dte,522.5,put,573.98,0.54,0.91,39.0,35.0,0.725,0.37,0.510345,0.9103,2026-08-31T19:50:01.224952683Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911P00287500,AAPL,2026-09-11,9dte,287.5,put,316.72,0.05,0.47,38.0,105.0,0.26,0.42,1.615385,0.9077,2026-08-31T19:50:02.647623739Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911P00275000,AAPL,2026-09-11,9dte,275.0,put,316.72,0.07,0.13,2.0,22.0,0.1,0.06,0.6,0.8683,2026-08-31T19:50:02.081273388Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911P00270000,AAPL,2026-09-11,9dte,270.0,put,316.72,0.07,0.26,16.0,68.0,0.165,0.19,1.151515,0.8525,2026-08-31T19:50:02.98372533Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260911P00530000,META,2026-09-11,9dte,530.0,put,573.98,1.15,1.39,35.0,34.0,1.27,0.24,0.188976,0.9234,2026-08-31T19:50:01.357659337Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT260911C00520000,MSFT,2026-09-11,9dte,520.0,call,510.25,3.61,5.16,2.0,1.0,4.385,1.55,0.353478,1.0191,2026-08-31T19:50:01.108891413Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AAPL260911P00282500,AAPL,2026-09-11,9dte,282.5,put,316.72,0.08,0.35,18.0,103.0,0.215,0.27,1.255814,0.892,2026-08-31T19:50:02.191497772Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,MSFT260911P00510000,MSFT,2026-09-11,9dte,510.0,put,510.25,6.63,8.93,14.0,2.0,7.78,2.3,0.29563,0.9995,2026-08-31T19:50:01.18512288Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260911P00490000,META,2026-09-11,9dte,490.0,put,573.98,0.13,0.18,1.0,22.0,0.155,0.05,0.322581,0.8537,2026-08-31T19:50:01.124764236Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00340000,GOOGL,2026-09-11,9dte,340.0,put,338.9,5.48,6.69,7.0,1.0,6.085,1.21,0.19885,1.0032,2026-08-31T19:50:00.986414011Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00260000,AMZN,2026-09-11,9dte,260.0,put,259.45,3.8,4.92,52.0,37.0,4.36,1.12,0.256881,1.0021,2026-08-31T19:50:02.349494465Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911C00094000,INTC,2026-09-11,9dte,94.0,call,89.645,1.48,1.83,30.0,1.0,1.655,0.35,0.21148,1.0486,2026-08-31T19:50:01.182886087Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,META260911C00575000,META,2026-09-11,9dte,575.0,call,573.98,12.85,13.83,34.0,19.0,13.34,0.98,0.073463,1.0018,2026-08-31T19:50:01.090219917Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00087000,INTC,2026-09-11,9dte,87.0,put,89.645,1.66,2.29,30.0,1.0,1.975,0.63,0.318987,0.9705,2026-08-31T19:50:01.008274308Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00230000,AMZN,2026-09-11,9dte,230.0,put,259.45,0.12,0.26,15.0,15.0,0.19,0.14,0.736842,0.8865,2026-08-31T19:50:01.876058979Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00083000,INTC,2026-09-11,9dte,83.0,put,89.645,0.86,0.93,1.0,1.0,0.895,0.07,0.078212,0.9259,2026-08-31T19:50:01.196011778Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00084000,INTC,2026-09-11,9dte,84.0,put,89.645,0.86,1.34,1.0,1.0,1.1,0.48,0.436364,0.937,2026-08-31T19:50:01.033599648Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911C00091000,INTC,2026-09-11,9dte,91.0,call,89.645,2.5,2.93,1.0,1.0,2.715,0.43,0.158379,1.0151,2026-08-31T19:50:00.909121998Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00086000,INTC,2026-09-11,9dte,86.0,put,89.645,1.58,1.84,1.0,2.0,1.71,0.26,0.152047,0.9593,2026-08-31T19:50:01.02288361Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00074000,INTC,2026-09-11,9dte,74.0,put,89.645,0.06,0.19,39.0,2.0,0.125,0.13,1.04,0.8255,2026-08-31T19:50:01.101468368Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00335000,GOOGL,2026-09-11,9dte,335.0,put,338.9,3.08,4.23,1.0,8.0,3.655,1.15,0.314637,0.9885,2026-08-31T19:50:01.042903199Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911C00265000,AMZN,2026-09-11,9dte,265.0,call,259.45,2.43,3.44,9.0,2.0,2.935,1.01,0.344123,1.0214,2026-08-31T19:50:01.136736106Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00255000,AMZN,2026-09-11,9dte,255.0,put,259.45,1.98,3.01,58.0,39.0,2.495,1.03,0.412826,0.9828,2026-08-31T19:50:02.078265662Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00315000,GOOGL,2026-09-11,9dte,315.0,put,338.9,0.21,0.43,15.0,3.0,0.32,0.22,0.6875,0.9295,2026-08-31T19:50:00.924350868Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00300000,GOOGL,2026-09-11,9dte,300.0,put,338.9,0.03,0.37,14.0,14.0,0.2,0.34,1.7,0.8852,2026-08-31T19:50:00.935788077Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00247500,AMZN,2026-09-11,9dte,247.5,put,259.45,0.73,1.46,34.0,29.0,1.095,0.73,0.666667,0.9539,2026-08-31T19:50:01.744957608Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00240000,AMZN,2026-09-11,9dte,240.0,put,259.45,0.29,0.38,14.0,14.0,0.335,0.09,0.268657,0.925,2026-08-31T19:50:00.699056364Z
2026-08-31T19:50:09.349086+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00252500,AMZN,2026-09-11,9dte,252.5,put,259.45,1.25,2.22,60.0,76.0,1.735,0.97,0.559078,0.9732,2026-08-31T19:50:02.168053821Z
